22;331;35c;490;
54;318;331;f7c0;
53;317;334;fd64;
52;31a;334;308;
51;31a;334;858;
4f;319;335;da8;
4e;31b;334;12f8;
4d;31f;333;18a0;
4c;319;33a;1e44;
4a;31a;336;23e8;
49;31d;338;298c;
48;31d;33a;2f34;
47;31f;339;34d8;
45;321;339;3a7c;
44;321;33a;4020;
43;324;33c;45c8;
42;324;33e;4b6c;
40;323;33e;5110;
3f;325;33d;56b4;
3e;328;33f;5c5c;
3e;327;340;6200;
3c;327;340;67a4;
3b;327;33f;6d48;
3a;329;342;72f0;
39;32b;340;7894;
37;32a;341;7e38;
37;329;344;83dc;
35;32a;341;8984;
34;327;343;8f28;
34;325;343;94cc;
33;326;344;9a70;
31;329;345;a01c;
30;328;346;a5bc;
2f;327;346;ab60;
2e;328;347;b104;
2e;328;346;b6ac;
2d;32a;349;bc50;
2c;329;347;c1f4;
2a;328;349;c798;
2b;32a;348;cd40;
29;32a;34b;d2e4;
2a;32a;34a;d888;
28;32b;34a;de2c;
27;32c;34d;e3d4;
26;32b;34c;e978;
25;32d;34c;ef1c;
25;32c;34c;f4c0;
25;32d;34e;fa68;
23;32d;34d;10;
23;32e;34c;508;
22;32a;34e;a58;
21;32e;34e;fa8;
21;32f;34f;14f8;
20;32d;34e;1a9c;
1f;32b;350;2040;
20;32f;34f;25e4;
1f;32f;352;2b8c;
1f;32f;352;3130;
1e;330;34f;36d4;
1d;332;351;3c78;
1d;32f;352;4220;
1d;334;351;47c4;
1c;332;352;4d68;
1c;331;353;530c;
1b;332;353;58b4;
1b;331;353;5e58;
1c;333;354;63fc;
1b;330;352;69a0;
1b;331;353;6f48;
1a;331;354;74ec;
1a;32f;357;7a90;
1a;32f;355;8034;
1a;331;355;85dc;
1a;330;356;8b80;
19;332;355;9124;
19;333;356;96c8;
19;336;353;9c70;
19;331;35a;a214;
19;330;356;a7b8;
19;331;356;ad5c;
19;331;357;b304;
19;32f;357;b8a8;
18;330;355;be4c;
19;333;359;c3f0;
19;333;359;c998;
19;333;359;cf3c;
1a;330;358;d4e0;
1a;330;357;da84;
19;332;356;e02c;
19;331;358;e5d0;
1a;332;35a;eb74;
1a;332;359;f118;
1a;334;357;f6c0;
1b;331;35a;fc64;
1a;330;35a;208;
1b;32f;35a;758;
1b;32f;358;ca8;
1c;332;358;11f8;
1b;332;35a;179c;
1d;333;358;1d44;
1d;331;359;22e8;
1e;334;35a;288c;
1e;331;359;2e30;
1e;333;356;33d8;
1f;331;357;397c;
1f;330;359;3f20;
20;332;359;44c4;
20;333;356;4a6c;
21;331;359;5018;
21;332;359;55b4;
23;332;359;5b58;
22;331;357;6100;
23;334;359;66a4;
24;332;358;6c48;
25;330;35a;71ec;
25;332;357;7794;
26;333;35b;7d38;
28;331;357;82dc;
28;333;35c;8880;
28;332;35b;8e28;
2a;330;35a;93cc;
2b;331;35a;9970;
2b;334;357;9f14;
2c;331;359;a4bc;
2d;333;35a;aa60;
2e;331;358;b00c;
2e;330;359;b5a8;
2f;333;35a;bb50;
31;331;35b;c0f4;
31;333;35c;c698;
33;331;358;cc3c;
33;332;357;d1e4;
34;332;358;d788;
35;332;359;dd2c;
36;332;358;e2d0;
38;331;358;e878;
39;333;358;ee1c;
39;32f;357;f3c0;
3b;330;356;f964;
3c;332;357;ff0c;
3c;332;359;4b0;
3e;336;357;a00;
40;334;358;f50;
40;331;358;14a0;
41;331;357;1a44;
42;32f;356;1fe8;
44;330;357;2590;
45;32f;355;2b34;
47;330;356;30d8;
47;333;357;367c;
49;331;358;3c24;
4a;330;353;41c8;
4b;330;353;476c;
4c;32d;355;4d10;
4e;332;353;52b8;
4f;32f;353;585c;
51;32f;356;5e00;
51;32e;34f;63a4;
53;32f;357;694c;
55;32d;352;6ef0;
56;32e;351;7494;
57;32d;351;7a38;
59;32d;352;7fe0;
5a;32d;351;8584;
5b;32e;350;8b28;
5d;32a;351;90cc;
5e;32c;350;9674;
60;326;350;9c1c;
62;32b;34f;a1bc;
62;329;34e;a760;
64;32c;352;ad08;
66;32a;34e;b2ac;
67;328;34d;b850;
68;328;34d;bdf4;
69;327;34e;c39c;
6b;327;34b;c940;
6c;325;349;cee4;
6e;323;34d;d488;
70;323;34b;da30;
71;325;349;dfd4;
73;324;349;e578;
74;329;349;eb1c;
75;326;34a;f0c4;
77;324;347;f668;
78;326;346;fc14;
79;326;343;1b0;
7b;323;345;700;
7d;325;347;c50;
7e;324;343;11a0;
80;323;343;1748;
81;325;344;1cec;
82;323;342;2290;
83;321;341;2834;
84;326;340;2ddc;
87;323;33f;3380;
88;321;342;3924;
89;320;342;3ec8;
8b;321;340;4470;
8c;31f;33e;4a14;
8d;323;33f;4fb8;
8f;323;33e;555c;
91;323;33f;5b04;
93;321;33e;60a8;
93;320;33c;664c;
96;31f;33f;6bf0;
97;320;33d;7198;
97;31f;33a;773c;
9a;31d;339;7ce0;
9a;31e;337;8284;
9c;320;339;882c;
9f;31f;33b;8dd0;
9f;321;337;9374;
a1;31f;336;9918;
a2;322;337;9ec0;
a4;322;336;a464;
a5;31f;336;aa08;
a6;31d;332;afac;
a7;320;335;b554;
a8;31e;333;baf8;
aa;31c;334;c09c;
ac;31d;334;c640;
ad;31c;331;cbe8;
ae;31a;332;d18c;
af;31c;334;d730;
b1;31b;333;dcd4;
b3;317;32f;e27c;
b3;31b;330;e820;
b4;318;32f;edc4;
b7;31b;330;f368;
b8;318;32f;f910;
b8;317;32e;feb4;
ba;316;32f;458;
ba;316;32d;9a8;
bc;319;32f;ef8;
be;314;32d;1448;
bf;317;32d;19ec;
c0;318;32b;1f94;
c1;318;32c;2538;
c3;319;32b;2adc;
c2;316;328;3080;
c5;317;32b;3628;
c6;317;327;3bcc;
c6;319;325;4170;
c7;317;328;4714;
c8;317;327;4cbc;
c8;318;326;5260;
ca;316;326;580c;
cb;317;325;5da8;
cc;317;325;6350;
cd;316;325;68f4;
ce;318;325;6e98;
d0;318;321;743c;
d1;314;322;79e4;
d1;315;323;7f88;
d1;316;321;852c;
d3;315;323;8ad0;
d3;315;321;9078;
d4;314;321;961c;
d6;312;321;9bc0;
d6;315;321;a164;
d7;314;320;a70c;
d8;311;31e;acb0;
d9;316;320;b254;
d9;314;320;b7f8;
da;30f;31f;bda0;
da;310;31e;c344;
da;311;31d;c8e8;
db;311;31e;ce8c;
dc;311;31d;d434;
dc;310;31d;d9d8;
dd;310;31e;df7c;
df;310;31e;e520;
dd;311;31e;eac8;
df;30f;31d;f06c;
e0;312;31d;f610;
e0;311;31e;fbb4;
e1;310;31c;15c;
e0;310;31d;6ac;
e1;312;31c;bfc;
e0;30e;31a;114c;
e2;310;31d;16f0;
e2;311;31f;1c94;
e3;311;31a;2238;
e3;30f;31b;27e0;
e4;311;31f;2d84;
e4;30f;31b;3328;
e4;311;31c;38cc;
e2;30e;31c;3e74;
e4;311;31b;441c;
e4;310;319;49bc;
e4;310;31a;4f60;
e4;30f;31a;5508;
e5;311;31c;5aac;
e4;310;31b;6050;
e6;30f;31b;65f4;
e5;312;31a;6b9c;
e4;30f;31a;7140;
e5;312;31a;76e4;
e6;311;319;7c88;
e4;313;319;8230;
e5;30f;319;87d4;
e5;310;31a;8d78;
e5;310;31a;931c;
e5;310;31a;98c4;
e5;313;319;9e68;
e4;310;319;a414;
e5;313;31c;a9b0;
e5;312;31c;af58;
e4;311;319;b4fc;
e5;310;31a;baa0;
e4;311;316;c044;
e2;310;319;c5ec;
e3;311;317;cb90;
e2;30f;31a;d134;
e1;310;318;d6d8;
e2;30e;31a;dc80;
e1;311;319;e224;
e2;312;31a;e7c8;
e1;30f;319;ed6c;
e0;311;317;f314;
de;310;319;f8b8;
e0;311;31a;fe5c;
de;310;31b;408;
dd;310;317;950;
dd;311;319;ea0;
dc;30f;31b;13f0;
dc;311;31b;1998;
dc;310;31c;1f3c;
db;30f;31a;24e0;
db;312;319;2a84;
da;310;31c;302c;
da;311;31c;35d0;
d9;30f;31b;3b74;
d8;311;31d;4118;
d6;310;31a;46c0;
d6;30f;319;4c64;
d5;30f;31a;5208;
d4;311;31b;57ac;
d4;310;31a;5d54;
d3;310;31a;62f8;
d2;310;319;689c;
d1;310;316;6e40;
d1;311;31a;73e8;
d0;310;319;798c;
ce;312;31b;7f30;
ce;313;31a;84d4;
cc;312;317;8a7c;
cb;311;31a;9020;
cb;30e;31a;95c4;
c9;311;31a;9b68;
c9;312;31c;a110;
c9;30e;319;a6b4;
c6;312;31a;ac58;
c6;312;31a;b1fc;
c5;310;31b;b7a4;
c4;311;31a;bd48;
c3;314;31b;c2ec;
c1;30f;31d;c890;
c0;310;319;ce38;
be;310;31a;d3dc;
be;30f;319;d980;
bc;311;31b;df24;
bc;311;31b;e4cc;
ba;311;319;ea70;
b9;310;319;f01c;
b8;310;31b;f5b8;
b6;311;31b;fb60;
b6;312;319;104;
b3;311;31e;654;
b3;311;319;ba4;
b2;311;319;10f4;
b0;30f;31a;1698;
b0;30f;31a;1c3c;
ad;312;31c;21e4;
ac;312;31b;2788;
ac;310;31a;2d2c;
aa;30f;319;32d0;
a8;314;31e;3878;
a7;30f;31c;3e1c;
a6;30f;318;43c0;
a4;30e;31a;4964;
a3;30f;31b;4f0c;
a2;313;31a;54b0;
a0;310;319;5a54;
9f;30d;31c;5ff8;
9d;30f;31a;65a0;
9b;311;31b;6b44;
9b;313;31a;70e8;
99;314;31a;768c;
97;311;31a;7c34;
97;30e;31a;81d8;
95;310;318;877c;
93;30f;319;8d20;
92;311;318;92c8;
90;310;319;986c;
8e;310;31b;9e10;
8e;310;31b;a3b4;
8b;312;319;a95c;
8b;312;31b;af00;
8a;30f;31e;b4a4;
88;30e;31c;ba48;
86;313;319;bff0;
85;310;31c;c594;
82;310;31c;cb38;
81;310;31b;d0dc;
80;30d;31a;d684;
7e;311;31c;dc28;
7c;30f;31d;e1cc;
7c;30f;31c;e770;
7a;313;31b;ed18;
79;30f;31d;f2bc;
78;311;320;f860;
76;311;31c;fe04;
74;311;31e;3ac;
73;312;31d;8fc;
71;30f;320;e4c;
70;310;320;139c;
6f;310;324;1940;
6d;311;321;1ee4;
6a;30f;321;2488;
6b;311;324;2a30;
68;314;325;2fd4;
67;314;325;3578;
66;311;328;3b1c;
64;314;327;40c4;
63;315;329;4668;
62;315;32a;4c14;
60;313;32b;51b0;
5e;315;32b;5758;
5e;315;32b;5cfc;
5c;316;32d;62a0;
5a;31a;32e;6844;
59;316;330;6dec;
57;31a;330;7390;
57;319;331;7934;
55;318;331;7ed8;
54;31a;332;8480;
52;31a;331;8a24;
51;31a;334;8fc8;
50;31b;334;956c;
4e;31c;335;9b14;
4d;31b;336;a0b8;
4c;31c;335;a65c;
4b;31e;337;ac08;
49;31d;336;b1a8;
48;320;339;b74c;
47;320;339;bcf0;
46;31f;33a;c294;
43;322;33a;c83c;
43;321;339;cde0;
43;321;33c;d384;
41;322;33e;d928;
3f;325;33f;ded0;
3e;322;33e;e474;
3d;326;342;ea18;
3d;325;33f;efbc;
3b;325;342;f564;
3a;329;340;fb08;
39;326;341;ac;
38;326;341;5a8;
37;327;344;af8;
36;329;348;1048;
35;329;346;15ec;
34;326;344;1b90;
33;326;346;2138;
32;32a;345;26dc;
31;326;344;2c80;
2f;329;347;3224;
2f;32a;345;37cc;
2e;329;345;3d70;
2d;328;347;4314;
2d;329;348;48b8;
2c;32a;346;4e60;
2a;329;349;5408;
2a;32a;349;59a8;
29;32a;349;5f4c;
27;327;34a;64f4;
28;32b;34a;6a98;
26;32a;34a;703c;
26;32c;34d;75e0;
25;32f;348;7b88;
25;32c;34b;812c;
23;32a;34e;86d0;
23;32b;34e;8c74;
21;32d;34e;921c;
22;32f;352;97c0;
21;32d;351;9d64;
20;32e;34d;a308;
20;32e;350;a8b0;
20;330;350;ae54;
1e;32f;351;b3f8;
20;32f;352;b99c;
1e;32f;351;bf44;
1e;32f;34f;c4e8;
1d;32f;352;ca8c;
1d;331;350;d030;
1c;331;351;d5d8;
1c;331;353;db7c;
1c;330;352;e120;
1b;331;353;e6c4;
1b;331;354;ec6c;
1a;32f;354;f210;
1b;331;353;f7b4;
1b;331;355;fd58;
1a;333;354;300;
1a;331;356;850;
19;332;355;da0;
19;333;357;12f0;
19;331;355;1894;
19;330;356;1e38;
19;331;355;23dc;
19;331;355;2984;
19;333;358;2f28;
19;332;359;34cc;
19;332;358;3a70;
19;332;358;401c;
19;331;358;45bc;
19;332;358;4b60;
19;330;357;5104;
19;332;359;56ac;
19;331;358;5c50;
1a;331;357;61f4;
19;32f;358;6798;
19;331;359;6d40;
1a;331;358;72e4;
1a;330;356;7888;
1a;334;359;7e2c;
1a;331;35a;83d4;
1c;332;358;8978;
1b;335;358;8f1c;
1b;331;359;94c0;
1d;333;358;9a68;
1d;331;35a;a010;
1d;331;35c;a5b0;
1c;331;359;ab54;
1d;330;357;b0fc;
1e;333;35b;b6a0;
1e;331;359;bc44;
1f;334;35b;c1e8;
20;331;359;c790;
20;32f;359;cd34;
20;330;35a;d2d8;
21;330;358;d87c;
21;332;359;de24;
23;332;359;e3c8;
23;331;357;e96c;
23;32f;357;ef10;
23;330;35a;f4b8;
25;331;359;fa5c;
25;332;357;8;
26;333;357;4a8;
27;332;355;9f8;
28;333;35c;f48;
28;334;357;1498;
29;330;357;1a3c;
2a;32f;359;1fe0;
2a;331;358;2584;
2b;331;358;2b2c;
2c;330;359;30d0;
2d;332;35a;3674;
2d;330;359;3c20;
2f;333;358;41c0;
2f;333;35b;4764;
30;32f;359;4d08;
32;32f;359;52ac;
33;333;359;5854;
34;331;35b;5df8;
35;331;359;639c;
35;333;359;6940;
37;331;358;6ee8;
38;331;359;748c;
39;332;359;7a30;
3a;32e;358;7fd4;
3b;334;359;857c;
3c;334;359;8b20;
3d;32f;357;90c4;
3f;332;358;9668;
40;333;35a;9c14;
41;333;357;a1b4;
43;330;357;a758;
43;331;359;acfc;
44;330;356;b2a4;
45;333;355;b848;
47;330;355;bdec;
48;330;359;c390;
4a;32f;357;c938;
4b;32f;353;cedc;
4d;32e;355;d480;
4d;331;351;da24;
4f;330;354;dfcc;
50;32e;354;e570;
51;32f;354;eb14;
52;32d;351;f0b8;
54;32d;352;f660;
55;32f;351;fc08;
57;32e;351;1a8;
58;32d;353;6f8;
5a;32d;351;c48;
5a;32b;350;1198;
5c;32b;350;173c;
5d;32e;350;1ce4;
5e;32b;34f;2288;
60;329;34e;282c;
61;327;34d;2dd0;
63;32a;34e;3378;
64;329;34d;391c;
65;32a;34d;3ec0;
68;329;34c;4464;
69;328;346;4a0c;
6a;329;34c;4fb0;
6c;328;34a;5554;
6e;325;34c;5af8;
6f;325;349;60a0;
70;325;349;6644;
72;324;34a;6be8;
73;325;34c;718c;
74;324;348;7734;
76;323;348;7cd8;
78;329;349;827c;
78;324;345;8820;
7b;323;346;8dc8;
7b;324;344;936c;
7d;324;345;9910;
7e;322;345;9eb4;
80;324;343;a45c;
81;322;342;aa00;
83;323;346;afa4;
84;320;342;b548;
86;324;342;baf0;
88;321;343;c094;
8a;326;344;c638;
8b;321;340;cbdc;
8d;322;340;d184;
8e;322;340;d728;
8f;321;33d;dccc;
91;31e;33f;e270;
92;322;33c;e81c;
93;31f;33d;edbc;
95;31f;33d;f360;
95;31e;33c;f904;
97;320;33a;feac;
99;31f;33e;450;
9b;322;33a;9a0;
9c;321;33c;ef0;
9d;31f;339;1440;
9f;324;338;19e4;
a0;320;337;1f88;
a2;31d;337;2530;
a3;321;336;2ad4;
a4;31f;335;3078;
a6;31d;337;361c;
a7;320;334;3bc4;
a8;31e;333;4168;
aa;31e;335;470c;
ac;31d;334;4cb0;
ad;31e;336;5258;
ae;31b;332;57fc;
b0;31e;332;5da0;
b1;31c;331;6344;
b2;31b;331;68ec;
b4;31b;332;6e90;
b3;318;330;7434;
b5;319;330;79d8;
b7;319;32d;7f80;
b7;317;331;8524;
ba;319;32d;8ac8;
bb;317;32f;906c;
bb;314;32c;9614;
bd;317;32d;9bb8;
bf;317;329;a15c;
be;316;32a;a700;
c0;317;32b;aca8;
c1;317;327;b24c;
c2;317;32a;b7f0;
c4;316;327;bd94;
c5;318;326;c33c;
c6;318;327;c8e0;
c7;318;326;ce84;
c9;318;328;d428;
c8;31b;326;d9d0;
cb;314;326;df74;
cc;317;325;e518;
cc;318;325;eabc;
cd;313;322;f064;
ce;315;323;f608;
ce;316;323;fbac;
d0;315;322;150;
d0;315;323;6a0;
d2;315;326;bf0;
d1;314;322;1140;
d3;313;320;16e8;
d4;313;322;1c8c;
d5;314;321;2230;
d5;312;321;27d4;
d6;312;322;2d7c;
d7;311;320;3320;
d7;315;31f;38c4;
d7;312;31f;3e68;
d9;314;320;4414;
d9;312;322;49b4;
db;312;320;4f58;
db;311;31f;54fc;
dc;312;31f;5aa4;
dc;310;321;6048;
dd;310;320;65ec;
df;315;31e;6b90;
dd;312;31e;7138;
de;310;31e;76dc;
df;312;31d;7c80;
df;312;321;8224;
e0;310;31e;87cc;
e1;315;31e;8d70;
e1;312;31f;9314;
e0;313;31d;98b8;
e1;311;31d;9e60;
e2;310;31d;a40c;
e2;30f;31a;a9a8;
e2;311;31d;af4c;
e1;310;31c;b4f4;
e4;311;31c;ba98;
e3;311;31b;c03c;
e4;311;31b;c5e0;
e5;312;31c;cb88;
e5;312;31c;d12c;
e4;310;31b;d6d0;
e5;310;31c;dc74;
e5;313;31b;e21c;
e4;313;319;e7c0;
e6;311;31b;ed64;
e5;310;31a;f308;
e4;312;317;f8b0;
e5;311;31b;fe54;
e5;312;31a;3f8;
e6;30d;319;948;
e4;311;319;e98;
e6;313;31b;13e8;
e5;310;31a;198c;
e4;30f;31a;1f34;
e5;311;31b;24d8;
e5;312;31c;2a7c;
e4;30f;31b;3020;
e4;312;31b;35c8;
e4;311;319;3b6c;
e3;30e;31a;4110;
e3;311;31c;46b4;
e3;30f;319;4c5c;
e3;312;318;5200;
e3;312;31b;57a4;
e2;310;319;5d48;
e2;311;317;62f0;
e2;311;31b;6894;
e1;311;31a;6e38;
e2;311;31a;73dc;
e0;310;31a;7984;
e0;312;317;7f28;
df;30f;319;84cc;
df;30f;31d;8a70;
df;312;31c;901c;
de;30f;31b;95bc;
dd;312;31b;9b60;
dc;311;31a;a104;
dd;311;31a;a6ac;
db;311;316;ac50;
da;30f;31a;b1f4;
d9;310;31a;b798;
d9;310;319;bd40;
d8;310;319;c2e4;
d8;30f;319;c888;
d7;311;31b;ce2c;
d6;312;31b;d3d4;
d6;310;31b;d978;
d5;311;31c;df1c;
d4;310;319;e4c0;
d3;30f;31b;ea68;
d2;311;319;f014;
d2;30f;31a;f5b0;
d0;310;31b;fb54;
cf;312;31a;fc;
cf;312;31a;5f4;
cf;310;319;b44;
cc;312;31a;1094;
cd;30f;319;163c;
cb;311;31b;1be0;
ca;311;319;2184;
c9;30e;31a;2728;
c7;311;31c;2cd0;
c7;311;31b;3274;
c6;310;319;3820;
c5;311;31a;3dbc;
c4;310;319;4364;
c3;310;31a;4908;
c2;310;318;4eac;
c0;313;319;5450;
c0;311;31a;59f8;
bf;312;319;5f9c;
be;312;31b;6540;
bc;30f;31b;6ae4;
bc;312;31a;708c;
ba;312;31a;7630;
b9;310;31a;7bd4;
b8;311;31c;8178;
b5;30f;31b;8720;
b5;30e;319;8cc4;
b3;310;31a;9268;
b3;311;31b;9814;
b1;310;31a;9db4;
b0;312;31c;a358;
ae;314;319;a8fc;
ae;311;317;aea0;
ac;311;31a;b448;
aa;311;31b;b9ec;
a9;312;31a;bf90;
a7;312;319;c534;
a5;30f;31b;cadc;
a4;310;31a;d080;
a3;311;316;d624;
a1;311;319;dbc8;
a0;310;31c;e170;
a0;311;31b;e714;
9e;314;319;ecb8;
9d;312;31c;f25c;
9a;312;318;f808;
9a;312;317;fda8;
99;310;31b;34c;
97;312;31a;89c;
95;312;319;dec;
94;310;31b;133c;
93;311;319;18e0;
91;312;31a;1e88;
8f;30e;31a;242c;
8e;30f;31c;29d0;
8d;311;31b;2f74;
8b;310;31b;351c;
8a;311;31a;3ac0;
88;310;319;4064;
87;313;31e;4608;
86;312;31b;4bb0;
84;310;31b;5154;
82;310;31b;56f8;
82;311;31a;5c9c;
7f;312;31c;6244;
7e;30f;31c;67e8;
7c;311;31b;6d8c;
7b;310;31c;7330;
7a;310;31e;78d8;
77;313;31d;7e7c;
76;312;31f;8420;
76;311;31e;89c4;
73;310;31e;8f6c;
72;312;31f;9510;
70;311;322;9ab4;
6f;30f;321;a058;
6d;313;322;a600;
6d;311;323;aba4;
6b;312;324;b148;
69;312;326;b6ec;
68;311;323;bc94;
66;313;326;c238;
65;313;329;c7dc;
63;313;328;cd80;
62;316;328;d328;
60;315;32a;d8cc;
60;315;32c;de70;
5e;319;32c;e41c;
5c;318;331;e9bc;
5c;315;32d;ef60;
5a;319;32d;f504;
58;318;32f;faa8;
58;317;331;50;
56;318;332;548;
55;31a;335;a98;
53;319;332;fe8;
52;31b;334;1538;
50;31e;336;1ae0;
4f;31c;334;2084;
4e;319;336;2628;
4d;31c;334;2bcc;
4a;31d;337;3174;
4a;31c;339;3718;
49;31c;338;3cbc;
47;31e;33b;4260;
47;31e;339;480c;
45;320;33a;4dac;
44;320;33f;5350;
42;31f;33c;58f4;
41;320;33d;5e9c;
41;322;33d;6440;
3f;322;340;69e4;
3e;324;340;6f88;
3d;328;33e;7530;
3c;325;342;7ad4;
3b;326;340;8078;
39;328;33f;861c;
38;328;341;8bc4;
38;328;342;9168;
37;328;33f;970c;
36;329;343;9cb0;
35;32b;344;a258;
33;329;343;a7fc;
33;329;345;ada0;
31;32b;346;b344;
31;32a;343;b8ec;
30;327;346;be90;
2f;32a;346;c434;
2d;32a;347;c9d8;
2d;328;348;cf80;
2c;32a;348;d524;
2b;32b;347;dac8;
2a;32b;34a;e06c;
29;32a;349;e614;
28;32b;347;ebb8;
27;327;34a;f15c;
27;32b;34c;f700;
26;32a;34b;fca8;
26;32b;34d;24c;
24;32c;34d;79c;
23;32c;34c;cec;
24;32b;34b;123c;
23;32e;34d;17e0;
22;32e;34e;1d84;
22;32e;34f;232c;
21;32f;353;28d0;
21;32e;34e;2e74;
20;32e;34e;3420;
20;331;350;39c0;
1e;330;350;3f64;
1e;330;351;4508;
1d;333;352;4aac;
1d;331;353;5054;
1d;330;354;55f8;
1d;330;351;5b9c;
1c;332;351;6140;
1c;330;354;66e8;
1c;332;351;6c8c;
1a;32f;352;7230;
1b;330;354;77d4;
1a;332;353;7d7c;
1a;332;353;8320;
1a;32f;354;88c4;
1a;331;353;8e68;
1a;331;356;9414;
1a;331;357;99b4;
19;32f;359;9f58;
19;334;355;a4fc;
19;331;358;aaa4;
19;330;358;b048;
19;331;356;b5ec;
18;32f;353;bb90;
18;333;354;c138;
19;331;357;c6dc;
19;32f;357;cc80;
19;331;358;d224;
18;331;357;d7cc;
19;331;358;dd70;
19;331;359;e314;
19;332;35a;e8b8;
19;331;35c;ee60;
19;332;358;f408;
1a;332;355;f9a8;
1a;331;359;ff4c;
1a;332;359;4f4;
1b;332;35a;a44;
1b;331;35a;f94;
1b;332;359;14e4;
1b;332;359;1a88;
1c;332;358;202c;
1c;332;358;25d0;
1d;334;358;2b78;
1d;331;359;311c;
1d;333;358;36c0;
1d;330;35c;3c64;
1e;332;35a;420c;
1f;331;359;47b0;
1f;332;35a;4d54;
20;331;359;52f8;
20;333;355;58a0;
20;334;35a;5e44;
21;333;35b;63e8;
22;331;35b;698c;
22;332;357;6f34;
23;330;35a;74d8;
24;331;359;7a7c;
24;331;359;8020;
26;330;358;85c8;
26;334;359;8b6c;
27;334;359;9110;
27;331;35b;96b4;
28;332;359;9c5c;
29;332;357;a200;
2a;331;356;a7a4;
2b;333;359;ad48;
2b;332;35b;b2f0;
2c;330;358;b894;
2d;330;35c;be38;
2e;332;35a;c3dc;
2f;330;35a;c984;
30;330;359;cf28;
30;332;357;d4cc;
32;333;35a;da70;
32;331;358;e01c;
33;331;35a;e5bc;
34;333;35c;eb60;
36;332;358;f104;
37;332;35b;f6ac;
38;331;359;fc50;
39;335;358;1f4;
39;331;358;744;
3b;331;357;c94;
3c;331;358;11e4;
3d;330;355;1788;
3e;331;357;1d30;
3f;332;357;22d4;
3f;330;356;2878;
43;331;355;2e1c;
43;332;359;33c4;
44;332;357;3968;
45;331;356;3f0c;
46;332;356;44b0;
48;331;354;4a58;
49;330;355;4ffc;
4a;32f;355;55a0;
4b;332;354;5b44;
4d;32f;356;60ec;
4e;331;354;6690;
4f;330;354;6c34;
51;330;355;71d8;
52;32f;354;7780;
53;330;354;7d24;
55;32f;353;82c8;
56;32f;350;886c;
57;32c;351;8e14;
59;32b;351;93b8;
5b;32d;353;995c;
5c;32d;34f;9f00;
5e;32a;352;a4a8;
5f;32c;351;aa4c;
60;32a;350;aff0;
62;326;34e;b594;
63;32a;350;bb3c;
64;32a;34f;c0e0;
66;327;34d;c684;
68;327;34c;cc28;
69;328;34b;d1d0;
6a;327;34d;d774;
6b;326;34a;dd18;
6c;326;34b;e2bc;
6e;322;34a;e864;
70;329;34a;ee08;
72;329;34b;f3ac;
73;324;349;f950;
74;326;349;fef8;
75;326;347;49c;
77;328;34a;9ec;
79;325;346;f3c;
7a;328;349;148c;
7c;323;347;1a30;
7e;324;344;1fd4;
7e;323;347;257c;
80;325;344;2b20;
81;324;342;30c4;
83;324;341;3668;
85;323;341;3c14;
86;323;341;41b4;
87;322;342;4758;
88;320;340;4cfc;
8a;321;341;52a4;
8b;320;33f;5848;
8d;31f;340;5dec;
8e;321;33d;6390;
90;320;33f;6938;
92;321;33e;6edc;
93;321;33d;7480;
94;320;33d;7a24;
96;31f;33b;7fcc;
98;320;33b;8570;
99;320;33b;8b14;
9a;31d;33c;90b8;
9c;31f;33b;9660;
9d;31e;337;9c08;
9f;31f;33a;a1a8;
a1;322;339;a74c;
a1;320;336;acf4;
a3;31e;339;b298;
a5;31f;335;b83c;
a5;31f;337;bde0;
a7;31f;337;c388;
a8;31f;334;c92c;
a8;31e;333;ced0;
ab;31d;334;d474;
ac;31d;335;da1c;
ad;31c;332;dfc0;
af;31b;332;e564;
b1;31e;332;eb08;
b2;31c;32f;f0b0;
b3;319;32f;f654;
b4;31a;32d;fbf8;
b5;318;32f;19c;
b7;319;330;6ec;
b8;317;32e;c3c;
b8;31b;32b;118c;
ba;316;32e;1734;
bc;313;32d;1cd8;
bd;318;32f;227c;
be;318;32d;2820;
bf;31a;32d;2dc8;
c0;317;32d;336c;
c1;314;32c;3910;
c3;316;329;3eb4;
c3;317;32b;445c;
c5;316;329;4a00;
c5;317;329;4fa4;
c6;318;326;5548;
c8;316;325;5af0;
c8;316;326;6094;
c9;316;325;6638;
cb;315;325;6bdc;
cb;318;324;7184;
cc;318;323;7728;
cd;315;321;7ccc;
ce;314;324;8270;
cf;314;324;881c;
cf;313;321;8dbc;
d1;315;323;9360;
d2;315;321;9904;
d3;314;320;9eac;
d4;313;322;a450;
d5;316;31f;a9f4;
d6;314;322;af98;
d7;314;322;b540;
d7;314;323;bae4;
d8;311;320;c088;
d7;312;321;c62c;
da;313;31f;cbd4;
d9;310;320;d178;
da;312;320;d71c;
da;312;321;dcc0;
db;30f;31e;e268;
dc;311;31d;e810;
dc;311;31d;edb0;
de;310;31e;f354;
de;313;31d;f8fc;
df;310;31d;fea0;
df;310;31d;444;
e0;314;321;994;
df;313;31d;ee4;
e0;30f;31c;1434;
e1;311;31e;19d8;
e0;310;31d;1f80;
e2;310;320;2524;
e3;311;31d;2ac8;
e2;311;31e;306c;
e1;311;31c;3614;
e4;313;31d;3bb8;
e3;312;31d;415c;
e3;311;31c;4700;
e4;310;31b;4ca8;
e4;312;31b;524c;
e4;30e;31b;57f0;
e4;311;31a;5d94;
