x-axis,1,2,3
-1.367500E+00,+1.914573E+00,+1.914573E+00,+3.844221E+00
-1.365000E+00,+1.914573E+00,+1.979900E+00,+2.989950E+00
-1.362500E+00,+1.914573E+00,+1.874372E+00,+3.391960E+00
-1.360000E+00,+1.914573E+00,+2.035176E+00,+3.756281E+00
-1.357500E+00,+1.914573E+00,+1.914573E+00,+3.190955E+00
-1.355000E+00,+1.914573E+00,+2.035176E+00,+3.190955E+00
-1.352500E+00,+1.914573E+00,+1.914573E+00,+3.881910E+00
-1.350000E+00,+1.914573E+00,+1.987437E+00,+3.680905E+00
-1.347500E+00,+1.914573E+00,+1.954774E+00,+3.994975E+00
-1.345000E+00,+1.914573E+00,+1.932161E+00,+3.793970E+00
-1.342500E+00,+1.914573E+00,+2.020101E+00,+3.994975E+00
-1.340000E+00,+1.914573E+00,+1.891960E+00,+3.844221E+00
-1.337500E+00,+1.914573E+00,+2.035176E+00,+3.354271E+00
-1.335000E+00,+1.914573E+00,+1.899497E+00,+4.158291E+00
-1.332500E+00,+1.914573E+00,+2.012563E+00,+3.994975E+00
-1.330000E+00,+1.914573E+00,+1.899497E+00,+3.278894E+00
-1.327500E+00,+1.914573E+00,+2.012563E+00,+3.115578E+00
-1.325000E+00,+1.914573E+00,+1.964824E+00,+2.989950E+00
-1.322500E+00,+1.914573E+00,+1.907035E+00,+3.718593E+00
-1.320000E+00,+1.914573E+00,+2.020101E+00,+3.592965E+00
-1.317500E+00,+1.914573E+00,+1.874372E+00,+3.756281E+00
-1.315000E+00,+1.914573E+00,+2.045226E+00,+3.756281E+00
-1.312500E+00,+1.914573E+00,+1.899497E+00,+3.278894E+00
-1.310000E+00,+1.914573E+00,+2.012563E+00,+3.278894E+00
-1.307500E+00,+1.914573E+00,+1.939699E+00,+3.718593E+00
-1.305000E+00,+1.914573E+00,+1.987437E+00,+3.718593E+00
-1.302500E+00,+1.914573E+00,+1.979900E+00,+3.831658E+00
-1.300000E+00,+1.932161E+00,+1.899497E+00,+3.793970E+00
-1.297500E+00,+1.914573E+00,+1.994975E+00,+3.680905E+00
-1.295000E+00,+1.914573E+00,+1.859296E+00,+3.756281E+00
-1.292500E+00,+1.914573E+00,+2.035176E+00,+4.685930E+00
-1.290000E+00,+1.914573E+00,+1.874372E+00,+4.522613E+00
-1.287500E+00,+1.914573E+00,+1.972362E+00,+4.484925E+00
-1.285000E+00,+1.914573E+00,+1.914573E+00,+3.844221E+00
-1.282500E+00,+1.914573E+00,+1.947236E+00,+4.484925E+00
-1.280000E+00,+1.914573E+00,+1.954774E+00,+4.560302E+00
-1.277500E+00,+1.914573E+00,+1.866834E+00,+3.919598E+00
-1.275000E+00,+1.914573E+00,+2.005025E+00,+3.278894E+00
-1.272500E+00,+1.914573E+00,+1.859296E+00,+3.115578E+00
-1.270000E+00,+1.914573E+00,+2.052764E+00,+3.756281E+00
-1.267500E+00,+1.914573E+00,+1.899497E+00,+4.082915E+00
-1.265000E+00,+1.914573E+00,+1.994975E+00,+3.919598E+00
-1.262500E+00,+1.914573E+00,+1.939699E+00,+3.756281E+00
-1.260000E+00,+1.914573E+00,+1.922111E+00,+3.592965E+00
-1.257500E+00,+1.914573E+00,+1.994975E+00,+3.680905E+00
-1.255000E+00,+1.899497E+00,+1.866834E+00,+2.587940E+00
-1.252500E+00,+1.891960E+00,+2.020101E+00,+3.354271E+00
-1.250000E+00,+1.914573E+00,+1.914573E+00,+4.283920E+00
-1.247500E+00,+1.914573E+00,+2.075377E+00,+3.881910E+00
-1.245000E+00,+1.899497E+00,+1.924623E+00,+3.479899E+00
-1.242500E+00,+1.914573E+00,+1.987437E+00,+3.040201E+00
-1.240000E+00,+1.914573E+00,+1.954774E+00,+3.756281E+00
-1.237500E+00,+1.914573E+00,+1.954774E+00,+3.718593E+00
-1.235000E+00,+1.914573E+00,+2.045226E+00,+4.195980E+00
-1.232500E+00,+1.914573E+00,+1.874372E+00,+3.919598E+00
-1.230000E+00,+1.914573E+00,+2.035176E+00,+3.957286E+00
-1.227500E+00,+1.914573E+00,+1.874372E+00,+4.283920E+00
-1.225000E+00,+1.914573E+00,+2.012563E+00,+3.190955E+00
-1.222500E+00,+1.914573E+00,+1.899497E+00,+3.517588E+00
-1.220000E+00,+1.914573E+00,+1.932161E+00,+3.994975E+00
-1.217500E+00,+1.914573E+00,+1.994975E+00,+3.768844E+00
-1.215000E+00,+1.914573E+00,+1.891960E+00,+3.479899E+00
-1.212500E+00,+1.914573E+00,+2.035176E+00,+3.680905E+00
-1.210000E+00,+1.914573E+00,+1.874372E+00,+4.045226E+00
-1.207500E+00,+1.914573E+00,+2.035176E+00,+3.919598E+00
-1.205000E+00,+1.899497E+00,+1.899497E+00,+3.592965E+00
-1.202500E+00,+1.914573E+00,+2.012563E+00,+3.718593E+00
-1.200000E+00,+1.914573E+00,+1.939699E+00,+3.592965E+00
-1.197500E+00,+1.914573E+00,+1.907035E+00,+3.793970E+00
-1.195000E+00,+1.914573E+00,+1.979900E+00,+3.391960E+00
-1.192500E+00,+1.914573E+00,+1.891960E+00,+3.517588E+00
-1.190000E+00,+1.914573E+00,+2.020101E+00,+3.153266E+00
-1.187500E+00,+1.914573E+00,+1.899497E+00,+3.592965E+00
-1.185000E+00,+1.914573E+00,+2.052764E+00,+3.844221E+00
-1.182500E+00,+1.914573E+00,+1.939699E+00,+1.871859E+00
-1.180000E+00,+1.914573E+00,+1.987437E+00,+2.236181E+00
-1.177500E+00,+1.914573E+00,+1.994975E+00,+2.185930E+00
-1.175000E+00,+1.914573E+00,+1.954774E+00,+2.311558E+00
-1.172500E+00,+1.899497E+00,+2.100503E+00,+3.241206E+00
-1.170000E+00,+1.914573E+00,+1.954774E+00,+3.479899E+00
-1.167500E+00,+1.914573E+00,+2.100503E+00,+3.517588E+00
-1.165000E+00,+1.914573E+00,+1.899497E+00,+3.793970E+00
-1.162500E+00,+1.914573E+00,+2.052764E+00,+3.957286E+00
-1.160000E+00,+1.914573E+00,+1.939699E+00,+3.643216E+00
-1.157500E+00,+1.914573E+00,+1.962312E+00,+3.643216E+00
-1.155000E+00,+1.914573E+00,+1.979900E+00,+3.517588E+00
-1.152500E+00,+1.939699E+00,+1.932161E+00,+2.587940E+00
-1.150000E+00,+1.914573E+00,+2.020101E+00,+3.115578E+00
-1.147500E+00,+1.914573E+00,+1.914573E+00,+3.278894E+00
-1.145000E+00,+1.914573E+00,+2.085427E+00,+2.311558E+00
-1.142500E+00,+1.914573E+00,+1.899497E+00,+2.788945E+00
-1.140000E+00,+1.914573E+00,+2.012563E+00,+3.555276E+00
-1.137500E+00,+1.914573E+00,+1.954774E+00,+3.718593E+00
-1.135000E+00,+1.914573E+00,+1.987437E+00,+3.592965E+00
-1.132500E+00,+1.914573E+00,+1.979900E+00,+4.396985E+00
-1.130000E+00,+1.914573E+00,+1.914573E+00,+3.919598E+00
-1.127500E+00,+1.891960E+00,+1.979900E+00,+3.643216E+00
-1.125000E+00,+1.914573E+00,+1.874372E+00,+3.680905E+00
-1.122500E+00,+1.914573E+00,+2.027638E+00,+2.952261E+00
-1.120000E+00,+1.914573E+00,+1.899497E+00,+2.587940E+00
-1.117500E+00,+1.914573E+00,+1.987437E+00,+2.751256E+00
-1.115000E+00,+1.914573E+00,+1.979900E+00,+2.236181E+00
-1.112500E+00,+1.914573E+00,+1.972362E+00,+2.110553E+00
-1.110000E+00,+1.914573E+00,+2.045226E+00,+4.195980E+00
-1.107500E+00,+1.914573E+00,+1.914573E+00,+3.718593E+00
-1.105000E+00,+1.914573E+00,+2.045226E+00,+3.555276E+00
-1.102500E+00,+1.914573E+00,+1.899497E+00,+3.479899E+00
-1.100000E+00,+1.914573E+00,+2.012563E+00,+3.994975E+00
-1.097500E+00,+1.914573E+00,+1.914573E+00,+4.522613E+00
-1.095000E+00,+1.914573E+00,+1.994975E+00,+4.359296E+00
-1.092500E+00,+1.914573E+00,+1.964824E+00,+4.359296E+00
-1.090000E+00,+1.914573E+00,+1.891960E+00,+4.484925E+00
-1.087500E+00,+1.914573E+00,+1.979900E+00,+4.359296E+00
-1.085000E+00,+1.914573E+00,+1.851759E+00,+4.396985E+00
-1.082500E+00,+1.914573E+00,+1.994975E+00,+4.597990E+00
-1.080000E+00,+1.914573E+00,+1.874372E+00,+3.555276E+00
-1.077500E+00,+1.914573E+00,+1.987437E+00,+3.680905E+00
-1.075000E+00,+1.914573E+00,+1.899497E+00,+3.680905E+00
-1.072500E+00,+1.914573E+00,+1.932161E+00,+2.914573E+00
-1.070000E+00,+1.914573E+00,+1.939699E+00,+4.195980E+00
-1.067500E+00,+1.914573E+00,+1.907035E+00,+4.522613E+00
-1.065000E+00,+1.914573E+00,+2.020101E+00,+3.756281E+00
-1.062500E+00,+1.914573E+00,+1.874372E+00,+3.919598E+00
-1.060000E+00,+1.899497E+00,+2.060302E+00,+3.680905E+00
-1.057500E+00,+1.914573E+00,+1.884422E+00,+2.185930E+00
-1.055000E+00,+1.914573E+00,+2.012563E+00,+3.077889E+00
-1.052500E+00,+1.914573E+00,+1.979900E+00,+3.793970E+00
-1.050000E+00,+1.914573E+00,+1.987437E+00,+2.989950E+00
-1.047500E+00,+2.919598E+00,+2.020101E+00,+10.201005E+00
-1.045000E+00,+2.879397E+00,+1.907035E+00,+18.467337E+00
-1.042500E+00,+2.919598E+00,+2.060302E+00,+18.467337E+00
-1.040000E+00,+2.919598E+00,+1.939699E+00,+18.668342E+00
-1.037500E+00,+2.896985E+00,+2.075377E+00,+18.580402E+00
-1.035000E+00,+2.919598E+00,+1.954774E+00,+15.050251E+00
-1.032500E+00,+2.879397E+00,+2.052764E+00,+13.881910E+00
-1.030000E+00,+2.919598E+00,+2.100503E+00,+12.035176E+00
-1.027500E+00,+2.896985E+00,+2.148241E+00,+7.814070E+00
-1.025000E+00,+2.919598E+00,+2.381910E+00,+6.695980E+00
-1.022500E+00,+2.919598E+00,+2.334171E+00,+4.082915E+00
-1.020000E+00,+2.919598E+00,+2.597990E+00,+2.474874E+00
-1.017500E+00,+2.904523E+00,+2.582915E+00,+2.185930E+00
-1.015000E+00,+2.919598E+00,+2.791457E+00,+464.824E-03
-1.012500E+00,+2.904523E+00,+2.889447E+00,+1.746231E+00
-1.010000E+00,+2.919598E+00,+2.919598E+00,+2.110553E+00
-1.007500E+00,+2.904523E+00,+3.022613E+00,+2.185930E+00
-1.005000E+00,+2.896985E+00,+2.912060E+00,+3.278894E+00
-1.002500E+00,+2.919598E+00,+3.062814E+00,+3.354271E+00
-1.000000E+00,+2.919598E+00,+2.896985E+00,+4.798995E+00
-997.500E-03,+2.904523E+00,+3.015075E+00,+6.118090E+00
-995.000E-03,+2.896985E+00,+2.864322E+00,+6.444724E+00
-992.500E-03,+2.896985E+00,+2.896985E+00,+6.356784E+00
-990.000E-03,+2.919598E+00,+2.824121E+00,+6.319095E+00
-987.500E-03,+2.904523E+00,+2.816583E+00,+6.206030E+00
-985.000E-03,+2.904523E+00,+2.864322E+00,+6.407035E+00
-982.500E-03,+2.904523E+00,+2.695980E+00,+6.407035E+00
-980.000E-03,+2.919598E+00,+2.856784E+00,+6.080402E+00
-977.500E-03,+2.896985E+00,+2.703518E+00,+5.804020E+00
-975.000E-03,+2.919598E+00,+2.816583E+00,+4.886935E+00
-972.500E-03,+2.896985E+00,+2.768844E+00,+5.075377E+00
-970.000E-03,+2.896985E+00,+2.824121E+00,+5.678392E+00
-967.500E-03,+2.896985E+00,+2.849246E+00,+6.444724E+00
-965.000E-03,+2.919598E+00,+2.776382E+00,+6.407035E+00
-962.500E-03,+2.896985E+00,+2.864322E+00,+6.444724E+00
-960.000E-03,+2.919598E+00,+2.718593E+00,+6.356784E+00
-957.500E-03,+2.919598E+00,+2.856784E+00,+6.319095E+00
-955.000E-03,+2.879397E+00,+2.703518E+00,+6.407035E+00
-952.500E-03,+2.904523E+00,+2.816583E+00,+5.640704E+00
-950.000E-03,+2.904523E+00,+2.758794E+00,+6.005025E+00
-947.500E-03,+2.904523E+00,+2.791457E+00,+6.042714E+00
-945.000E-03,+2.879397E+00,+2.824121E+00,+6.319095E+00
-942.500E-03,+2.919598E+00,+2.758794E+00,+6.520101E+00
-940.000E-03,+2.904523E+00,+2.864322E+00,+6.206030E+00
-937.500E-03,+2.904523E+00,+2.695980E+00,+6.520101E+00
-935.000E-03,+2.879397E+00,+2.856784E+00,+6.356784E+00
-932.500E-03,+2.919598E+00,+2.703518E+00,+6.482412E+00
-930.000E-03,+2.919598E+00,+2.791457E+00,+6.482412E+00
-927.500E-03,+2.904523E+00,+2.743719E+00,+6.407035E+00
-925.000E-03,+2.896985E+00,+2.758794E+00,+6.356784E+00
-922.500E-03,+2.896985E+00,+2.849246E+00,+6.482412E+00
-920.000E-03,+2.896985E+00,+2.736181E+00,+6.482412E+00
-917.500E-03,+2.919598E+00,+2.879397E+00,+6.319095E+00
-915.000E-03,+2.904523E+00,+2.678392E+00,+6.356784E+00
-912.500E-03,+2.896985E+00,+2.816583E+00,+6.206030E+00
-910.000E-03,+2.896985E+00,+2.728643E+00,+5.917085E+00
-907.500E-03,+2.919598E+00,+2.776382E+00,+5.879397E+00
-905.000E-03,+2.904523E+00,+2.798995E+00,+6.319095E+00
-902.500E-03,+2.919598E+00,+2.776382E+00,+6.407035E+00
-900.000E-03,+2.919598E+00,+2.849246E+00,+6.444724E+00
-897.500E-03,+2.879397E+00,+2.718593E+00,+6.608040E+00
-895.000E-03,+2.904523E+00,+2.856784E+00,+6.432161E+00
-892.500E-03,+2.904523E+00,+2.718593E+00,+6.206030E+00
-890.000E-03,+2.919598E+00,+2.816583E+00,+6.721106E+00
-887.500E-03,+2.919598E+00,+2.728643E+00,+6.407035E+00
-885.000E-03,+2.896985E+00,+2.776382E+00,+6.206030E+00
-882.500E-03,+2.896985E+00,+2.824121E+00,+5.804020E+00
-880.000E-03,+2.919598E+00,+2.736181E+00,+6.281407E+00
-877.500E-03,+2.904523E+00,+2.879397E+00,+6.319095E+00
-875.000E-03,+2.919598E+00,+2.670854E+00,+6.281407E+00
-872.500E-03,+2.879397E+00,+2.856784E+00,+5.603015E+00
-870.000E-03,+2.919598E+00,+2.703518E+00,+6.005025E+00
-867.500E-03,+2.904523E+00,+2.839196E+00,+6.206030E+00
-865.000E-03,+2.919598E+00,+2.768844E+00,+6.520101E+00
-862.500E-03,+2.919598E+00,+2.798995E+00,+6.520101E+00
-860.000E-03,+2.919598E+00,+2.849246E+00,+6.206030E+00
-857.500E-03,+2.904523E+00,+2.758794E+00,+6.206030E+00
-855.000E-03,+2.919598E+00,+2.864322E+00,+5.716080E+00
-852.500E-03,+2.919598E+00,+2.695980E+00,+5.804020E+00
-850.000E-03,+2.879397E+00,+2.856784E+00,+5.314070E+00
-847.500E-03,+2.919598E+00,+2.743719E+00,+5.917085E+00
-845.000E-03,+2.904523E+00,+2.839196E+00,+6.520101E+00
-842.500E-03,+2.919598E+00,+2.824121E+00,+6.319095E+00
-840.000E-03,+2.896985E+00,+2.798995E+00,+5.841709E+00
-837.500E-03,+2.919598E+00,+2.864322E+00,+5.603015E+00
-835.000E-03,+2.896985E+00,+2.711055E+00,+6.281407E+00
-832.500E-03,+2.896985E+00,+2.879397E+00,+6.608040E+00
-830.000E-03,+2.904523E+00,+2.695980E+00,+6.482412E+00
-827.500E-03,+2.896985E+00,+2.839196E+00,+6.356784E+00
-825.000E-03,+2.896985E+00,+2.728643E+00,+5.201005E+00
-822.500E-03,+2.919598E+00,+2.798995E+00,+5.113065E+00
-820.000E-03,+2.896985E+00,+2.783920E+00,+6.482412E+00
-817.500E-03,+2.919598E+00,+2.776382E+00,+6.482412E+00
-815.000E-03,+2.904523E+00,+2.864322E+00,+6.520101E+00
-812.500E-03,+2.896985E+00,+2.695980E+00,+6.356784E+00
-810.000E-03,+2.919598E+00,+2.856784E+00,+6.281407E+00
-807.500E-03,+2.919598E+00,+2.718593E+00,+6.444724E+00
-805.000E-03,+2.919598E+00,+2.831658E+00,+6.206030E+00
-802.500E-03,+2.904523E+00,+2.743719E+00,+6.005025E+00
-800.000E-03,+2.896985E+00,+2.798995E+00,+6.155779E+00
-797.500E-03,+2.919598E+00,+2.839196E+00,+6.520101E+00
-795.000E-03,+2.879397E+00,+2.751256E+00,+6.206030E+00
-792.500E-03,+2.919598E+00,+2.864322E+00,+6.281407E+00
-790.000E-03,+2.919598E+00,+2.695980E+00,+6.319095E+00
-787.500E-03,+2.919598E+00,+2.816583E+00,+5.804020E+00
-785.000E-03,+2.919598E+00,+2.688442E+00,+6.319095E+00
-782.500E-03,+2.896985E+00,+2.839196E+00,+6.608040E+00
-780.000E-03,+2.919598E+00,+2.768844E+00,+6.319095E+00
-777.500E-03,+2.919598E+00,+2.776382E+00,+6.206030E+00
-775.000E-03,+2.904523E+00,+2.824121E+00,+6.281407E+00
-772.500E-03,+2.919598E+00,+2.711055E+00,+6.721106E+00
-770.000E-03,+2.896985E+00,+2.879397E+00,+4.723618E+00
-767.500E-03,+2.919598E+00,+2.678392E+00,+4.597990E+00
-765.000E-03,+2.879397E+00,+2.846734E+00,+6.319095E+00
-762.500E-03,+2.919598E+00,+2.743719E+00,+6.407035E+00
-760.000E-03,+2.919598E+00,+2.831658E+00,+6.356784E+00
-757.500E-03,+2.904523E+00,+2.809045E+00,+6.281407E+00
-755.000E-03,+2.919598E+00,+2.758794E+00,+6.281407E+00
-752.500E-03,+2.879397E+00,+2.839196E+00,+6.407035E+00
-750.000E-03,+2.919598E+00,+2.711055E+00,+6.319095E+00
-747.500E-03,+2.919598E+00,+2.839196E+00,+6.407035E+00
-745.000E-03,+2.904523E+00,+2.718593E+00,+6.005025E+00
-742.500E-03,+2.919598E+00,+2.839196E+00,+5.603015E+00
-740.000E-03,+2.919598E+00,+2.743719E+00,+6.281407E+00
-737.500E-03,+2.919598E+00,+2.776382E+00,+6.520101E+00
-735.000E-03,+2.904523E+00,+2.824121E+00,+6.407035E+00
-732.500E-03,+2.904523E+00,+2.751256E+00,+6.407035E+00
-730.000E-03,+2.896985E+00,+2.864322E+00,+6.482412E+00
-727.500E-03,+2.904523E+00,+2.718593E+00,+6.608040E+00
-725.000E-03,+2.919598E+00,+2.856784E+00,+5.552764E+00
-722.500E-03,+2.919598E+00,+2.703518E+00,+6.118090E+00
-720.000E-03,+2.896985E+00,+2.839196E+00,+6.520101E+00
-717.500E-03,+2.919598E+00,+2.768844E+00,+5.841709E+00
-715.000E-03,+2.896985E+00,+2.776382E+00,+6.356784E+00
-712.500E-03,+2.919598E+00,+2.849246E+00,+6.608040E+00
-710.000E-03,+2.919598E+00,+2.736181E+00,+6.482412E+00
-707.500E-03,+2.904523E+00,+2.879397E+00,+6.482412E+00
-705.000E-03,+2.919598E+00,+2.695980E+00,+6.608040E+00
-702.500E-03,+2.904523E+00,+2.856784E+00,+5.804020E+00
-700.000E-03,+2.879397E+00,+2.728643E+00,+6.645729E+00
-697.500E-03,+2.896985E+00,+2.839196E+00,+6.645729E+00
-695.000E-03,+2.919598E+00,+2.768844E+00,+6.721106E+00
-692.500E-03,+2.904523E+00,+2.798995E+00,+5.716080E+00
-690.000E-03,+2.896985E+00,+2.824121E+00,+5.917085E+00
-687.500E-03,+2.904523E+00,+2.736181E+00,+6.482412E+00
-685.000E-03,+2.919598E+00,+2.879397E+00,+5.314070E+00
-682.500E-03,+2.896985E+00,+2.695980E+00,+5.427136E+00
-680.000E-03,+2.919598E+00,+2.856784E+00,+6.721106E+00
-677.500E-03,+2.896985E+00,+2.743719E+00,+6.482412E+00
-675.000E-03,+2.919598E+00,+2.816583E+00,+6.407035E+00
-672.500E-03,+2.879397E+00,+2.783920E+00,+6.721106E+00
-670.000E-03,+2.919598E+00,+2.776382E+00,+6.557789E+00
-667.500E-03,+2.896985E+00,+2.824121E+00,+6.520101E+00
-665.000E-03,+2.919598E+00,+2.736181E+00,+6.407035E+00
-662.500E-03,+2.919598E+00,+2.856784E+00,+6.080402E+00
-660.000E-03,+2.879397E+00,+2.703518E+00,+7.010050E+00
-657.500E-03,+2.919598E+00,+2.831658E+00,+7.361809E+00
-655.000E-03,+2.879397E+00,+2.728643E+00,+6.683417E+00
-652.500E-03,+2.919598E+00,+2.758794E+00,+6.520101E+00
-650.000E-03,+2.919598E+00,+2.798995E+00,+6.482412E+00
-647.500E-03,+2.904523E+00,+2.711055E+00,+5.804020E+00
-645.000E-03,+2.919598E+00,+2.849246E+00,+6.520101E+00
-642.500E-03,+2.919598E+00,+2.695980E+00,+6.482412E+00
-640.000E-03,+2.896985E+00,+2.856784E+00,+6.407035E+00
-637.500E-03,+2.904523E+00,+2.688442E+00,+6.243719E+00
-635.000E-03,+2.904523E+00,+2.816583E+00,+6.206030E+00
-632.500E-03,+2.919598E+00,+2.758794E+00,+6.608040E+00
-630.000E-03,+2.896985E+00,+2.776382E+00,+6.557789E+00
-627.500E-03,+2.919598E+00,+2.809045E+00,+6.407035E+00
-625.000E-03,+2.919598E+00,+2.718593E+00,+6.608040E+00
-622.500E-03,+2.919598E+00,+2.864322E+00,+6.407035E+00
-620.000E-03,+2.919598E+00,+2.695980E+00,+6.080402E+00
-617.500E-03,+2.879397E+00,+2.856784E+00,+5.841709E+00
-615.000E-03,+2.919598E+00,+2.703518E+00,+6.407035E+00
-612.500E-03,+2.919598E+00,+2.816583E+00,+6.407035E+00
-610.000E-03,+2.919598E+00,+2.758794E+00,+6.721106E+00
-607.500E-03,+2.904523E+00,+2.776382E+00,+6.520101E+00
-605.000E-03,+2.896985E+00,+2.849246E+00,+6.482412E+00
-602.500E-03,+2.919598E+00,+2.711055E+00,+6.520101E+00
-600.000E-03,+2.904523E+00,+2.839196E+00,+6.482412E+00
-597.500E-03,+2.896985E+00,+2.678392E+00,+6.809045E+00
-595.000E-03,+2.896985E+00,+2.856784E+00,+6.407035E+00
-592.500E-03,+2.904523E+00,+2.728643E+00,+6.809045E+00
-590.000E-03,+2.896985E+00,+2.798995E+00,+4.723618E+00
-587.500E-03,+2.919598E+00,+2.783920E+00,+4.120603E+00
-585.000E-03,+2.919598E+00,+2.776382E+00,+6.809045E+00
-582.500E-03,+2.896985E+00,+2.904523E+00,+6.809045E+00
-580.000E-03,+2.896985E+00,+2.758794E+00,+7.010050E+00
-577.500E-03,+2.896985E+00,+2.896985E+00,+6.005025E+00
-575.000E-03,+2.904523E+00,+2.703518E+00,+6.407035E+00
-572.500E-03,+2.919598E+00,+2.856784E+00,+6.520101E+00
-570.000E-03,+2.879397E+00,+2.768844E+00,+6.922111E+00
-567.500E-03,+2.904523E+00,+2.791457E+00,+6.721106E+00
-565.000E-03,+2.919598E+00,+2.809045E+00,+7.010050E+00
-562.500E-03,+2.904523E+00,+2.736181E+00,+6.608040E+00
-560.000E-03,+2.879397E+00,+2.864322E+00,+6.281407E+00
-557.500E-03,+2.904523E+00,+2.655779E+00,+6.520101E+00
-555.000E-03,+2.904523E+00,+2.856784E+00,+6.721106E+00
-552.500E-03,+2.919598E+00,+2.688442E+00,+6.809045E+00
-550.000E-03,+2.904523E+00,+2.816583E+00,+6.407035E+00
-547.500E-03,+2.919598E+00,+2.728643E+00,+6.645729E+00
-545.000E-03,+2.919598E+00,+2.776382E+00,+6.407035E+00
-542.500E-03,+2.896985E+00,+2.824121E+00,+6.683417E+00
-540.000E-03,+2.919598E+00,+2.711055E+00,+6.809045E+00
-537.500E-03,+2.896985E+00,+2.879397E+00,+5.113065E+00
-535.000E-03,+2.919598E+00,+2.695980E+00,+6.206030E+00
-532.500E-03,+2.904523E+00,+2.856784E+00,+6.482412E+00
-530.000E-03,+2.879397E+00,+2.718593E+00,+6.608040E+00
-527.500E-03,+2.919598E+00,+2.791457E+00,+6.080402E+00
-525.000E-03,+2.919598E+00,+2.809045E+00,+6.005025E+00
-522.500E-03,+2.879397E+00,+2.776382E+00,+5.678392E+00
-520.000E-03,+2.896985E+00,+2.864322E+00,+6.608040E+00
-517.500E-03,+2.904523E+00,+2.736181E+00,+6.557789E+00
-515.000E-03,+2.919598E+00,+2.839196E+00,+6.683417E+00
-512.500E-03,+2.896985E+00,+2.695980E+00,+6.608040E+00
-510.000E-03,+2.919598E+00,+2.839196E+00,+6.608040E+00
-507.500E-03,+2.896985E+00,+2.728643E+00,+6.922111E+00
-505.000E-03,+2.879397E+00,+2.798995E+00,+6.959799E+00
-502.500E-03,+2.919598E+00,+2.783920E+00,+6.683417E+00
-500.000E-03,+2.879397E+00,+2.776382E+00,+6.809045E+00
-497.500E-03,+2.919598E+00,+2.824121E+00,+6.608040E+00
-495.000E-03,+2.879397E+00,+2.695980E+00,+6.520101E+00
-492.500E-03,+2.919598E+00,+2.879397E+00,+6.520101E+00
-490.000E-03,+2.896985E+00,+2.678392E+00,+6.608040E+00
-487.500E-03,+2.904523E+00,+2.816583E+00,+6.520101E+00
-485.000E-03,+2.896985E+00,+2.728643E+00,+6.557789E+00
-482.500E-03,+2.919598E+00,+2.798995E+00,+6.206030E+00
-480.000E-03,+2.919598E+00,+2.809045E+00,+6.809045E+00
-477.500E-03,+2.919598E+00,+2.751256E+00,+6.959799E+00
-475.000E-03,+2.919598E+00,+2.864322E+00,+6.721106E+00
-472.500E-03,+2.904523E+00,+2.695980E+00,+6.683417E+00
-470.000E-03,+2.919598E+00,+2.856784E+00,+6.645729E+00
-467.500E-03,+2.879397E+00,+2.703518E+00,+6.721106E+00
-465.000E-03,+2.919598E+00,+2.831658E+00,+6.884422E+00
-462.500E-03,+2.864322E+00,+2.743719E+00,+6.922111E+00
-460.000E-03,+2.904523E+00,+2.751256E+00,+6.520101E+00
-457.500E-03,+2.919598E+00,+2.824121E+00,+6.520101E+00
-455.000E-03,+2.879397E+00,+2.736181E+00,+6.520101E+00
-452.500E-03,+2.919598E+00,+2.864322E+00,+6.407035E+00
-450.000E-03,+2.879397E+00,+2.678392E+00,+6.482412E+00
-447.500E-03,+2.919598E+00,+2.879397E+00,+6.520101E+00
-445.000E-03,+2.904523E+00,+2.728643E+00,+6.444724E+00
-442.500E-03,+2.896985E+00,+2.798995E+00,+6.846734E+00
-440.000E-03,+2.919598E+00,+2.783920E+00,+6.721106E+00
-437.500E-03,+2.896985E+00,+2.776382E+00,+6.721106E+00
-435.000E-03,+2.879397E+00,+2.849246E+00,+6.319095E+00
-432.500E-03,+2.879397E+00,+2.711055E+00,+6.608040E+00
-430.000E-03,+2.919598E+00,+2.879397E+00,+6.758794E+00
-427.500E-03,+2.919598E+00,+2.695980E+00,+6.721106E+00
-425.000E-03,+2.904523E+00,+2.839196E+00,+6.444724E+00
-422.500E-03,+2.896985E+00,+2.728643E+00,+6.356784E+00
-420.000E-03,+2.896985E+00,+2.816583E+00,+6.758794E+00
-417.500E-03,+2.879397E+00,+2.824121E+00,+6.809045E+00
-415.000E-03,+2.904523E+00,+2.736181E+00,+6.721106E+00
-412.500E-03,+2.919598E+00,+2.839196E+00,+5.603015E+00
-410.000E-03,+2.879397E+00,+2.736181E+00,+7.010050E+00
-407.500E-03,+2.904523E+00,+2.856784E+00,+7.047739E+00
-405.000E-03,+2.904523E+00,+2.703518E+00,+6.608040E+00
-402.500E-03,+2.896985E+00,+2.856784E+00,+6.809045E+00
-400.000E-03,+2.896985E+00,+2.718593E+00,+6.758794E+00
-397.500E-03,+2.896985E+00,+2.776382E+00,+6.846734E+00
-395.000E-03,+2.904523E+00,+2.809045E+00,+6.721106E+00
-392.500E-03,+2.919598E+00,+2.736181E+00,+6.721106E+00
-390.000E-03,+2.904523E+00,+2.864322E+00,+6.721106E+00
-387.500E-03,+2.919598E+00,+2.695980E+00,+7.010050E+00
-385.000E-03,+2.919598E+00,+2.856784E+00,+6.608040E+00
-382.500E-03,+2.904523E+00,+2.703518E+00,+6.721106E+00
